study,name,label,label_de,description,description_de
soep-pretest,ppkv05,,,,
soep-pretest,ppkv04,,,,
soep-pretest,ppkv03,,,,
soep-pretest,ppkv02,,,,
soep-pretest,ppkv01,,,,
soep-pretest,ppgebmo,,,,
soep-pretest,ppgeb,,,,
soep-pretest,pp2,,,,
soep-pretest,pp1,,,,
soep-pretest,porg5,,,,
soep-pretest,porg4,,,,
soep-pretest,porg3,,,,
soep-pretest,porg2,,,,
soep-pretest,porg1,,,,
soep-pretest,poed,,,,
soep-pretest,pnett,,,,
soep-pretest,pnet2,,,,
soep-pretest,pnet1,,,,
soep-pretest,pnerw6,,,,
soep-pretest,pnerw10,,,,
soep-pretest,pnerw09,,,,
soep-pretest,pnerw08 ,,,,
soep-pretest,pnerw08,,,,
soep-pretest,pnerw07 ,,,,
soep-pretest,pnerw07,,,,
soep-pretest,pnerw04,,,,
soep-pretest,pnerw03,,,,
soep-pretest,pnerw02,,,,
soep-pretest,pnerw01,,,,
soep-pretest,pnat16,,,,
soep-pretest,pnat15,,,,
soep-pretest,pnat14,,,,
soep-pretest,pnat13,,,,
soep-pretest,pnat12,,,,
soep-pretest,pnat11,,,,
soep-pretest,pnat10,,,,
soep-pretest,pnat05,,,,
soep-pretest,pnat03,,,,
soep-pretest,pnat02,,,,
soep-pretest,pnah,,,,
soep-pretest,pna09,,,,
soep-pretest,pliz5,,,,
soep-pretest,pliz4,,,,
soep-pretest,pliz3,,,,
soep-pretest,pliz2,,,,
soep-pretest,pliz1,,,,
soep-pretest,plg0004,,,,
soep-pretest,pleist5,,,,
soep-pretest,pleist4,,,,
soep-pretest,pleist3,,,,
soep-pretest,pleist2,,,,
soep-pretest,pleist1,,,,
soep-pretest,pleb02,,,,
soep-pretest,pleb01,,,,
soep-pretest,pkv12,,,,
soep-pretest,pkv11,,,,
soep-pretest,pkv10,,,,
soep-pretest,pkv09,,,,
soep-pretest,pkv08,,,,
soep-pretest,pkv07,,,,
soep-pretest,pkv06,,,,
soep-pretest,pkv05,,,,
soep-pretest,pkv04,,,,
soep-pretest,pkv03,,,,
soep-pretest,pkv02,,,,
soep-pretest,pkv01 ,,,,
soep-pretest,pkr6,,,,
soep-pretest,pkr5,,,,
soep-pretest,pkr4,,,,
soep-pretest,pkr3,,,,
soep-pretest,pkr2,,,,
soep-pretest,pkr1,,,,
soep-pretest,pkkw,,,,
soep-pretest,pkilo,,,,
soep-pretest,pkal11,,,,
soep-pretest,pkal10,,,,
soep-pretest,pkal09a,,,,
soep-pretest,pkal09,,,,
soep-pretest,pkal08,,,,
soep-pretest,pkal07,,,,
soep-pretest,pkal06,,,,
soep-pretest,pkal05,,,,
soep-pretest,pkal04,,,,
soep-pretest,pkal03,,,,
soep-pretest,pkal02,,,,
soep-pretest,pkal01,,,,
soep-pretest,pjobno,,,,
soep-pretest,pjob15,,,,
soep-pretest,pjob14,,,,
soep-pretest,pjob13,,,,
soep-pretest,pjob12,,,,
soep-pretest,pjob11,,,,
soep-pretest,pjob10,,,,
soep-pretest,pjob09,,,,
soep-pretest,pjob08,,,,
soep-pretest,pjob07,,,,
soep-pretest,pjob06,,,,
soep-pretest,pjob05,,,,
soep-pretest,pjob04,,,,
soep-pretest,pjob03,,,,
soep-pretest,pjob02,,,,
soep-pretest,pjob01,,,,
soep-pretest,pim11,,,,
soep-pretest,pim10,,,,
soep-pretest,pim09,,,,
soep-pretest,pim08,,,,
soep-pretest,pim07,,,,
soep-pretest,pim06,,,,
soep-pretest,pim05,,,,
soep-pretest,pim04,,,,
soep-pretest,pim03,,,,
soep-pretest,pim02,,,,
soep-pretest,pim01,,,,
soep-pretest,phaus2,,,,
soep-pretest,phaus1,,,,
soep-pretest,pgr,,,,
soep-pretest,pgew03,,,,
soep-pretest,pgew02,,,,
soep-pretest,pgew01,,,,
soep-pretest,pgesunt ,,,,
soep-pretest,pgesunt,,,,
soep-pretest,pgesch1,,,,
soep-pretest,pges13,,,,
soep-pretest,pges12,,,,
soep-pretest,pges11,,,,
soep-pretest,pges10 ,,,,
soep-pretest,pges10,,,,
soep-pretest,pges09 ,,,,
soep-pretest,pges09,,,,
soep-pretest,pges08 ,,,,
soep-pretest,pges08,,,,
soep-pretest,pges07 ,,,,
soep-pretest,pges07,,,,
soep-pretest,pges06 ,,,,
soep-pretest,pges06,,,,
soep-pretest,pges05 ,,,,
soep-pretest,pges05,,,,
soep-pretest,pges04 ,,,,
soep-pretest,pges04,,,,
soep-pretest,pges03 ,,,,
soep-pretest,pges03,,,,
soep-pretest,pges02 ,,,,
soep-pretest,pges02,,,,
soep-pretest,pges01 ,,,,
soep-pretest,pges01,,,,
soep-pretest,pfsno,,,,
soep-pretest,pfs103,,,,
soep-pretest,pfs102,,,,
soep-pretest,pfs101,,,,
soep-pretest,pfs073,,,,
soep-pretest,pfs072,,,,
soep-pretest,pfs071,,,,
soep-pretest,pfs063,,,,
soep-pretest,pfs062,,,,
soep-pretest,pfs061,,,,
soep-pretest,pfs053,,,,
soep-pretest,pfs052,,,,
soep-pretest,pfs051,,,,
soep-pretest,pfs043,,,,
soep-pretest,pfs042,,,,
soep-pretest,pfs041,,,,
soep-pretest,pfs033,,,,
soep-pretest,pfs032,,,,
soep-pretest,pfs031,,,,
soep-pretest,pfs023,,,,
soep-pretest,pfs022,,,,
soep-pretest,pfs021,,,,
soep-pretest,pfs013,,,,
soep-pretest,pfs012,,,,
soep-pretest,pfs011,,,,
soep-pretest,pfamst,,,,
soep-pretest,pfahr5b,,,,
soep-pretest,pfahr5a,,,,
soep-pretest,pfahr5,,,,
soep-pretest,pfahr4b,,,,
soep-pretest,pfahr4a,,,,
soep-pretest,pfahr4,,,,
soep-pretest,pfahr3b,,,,
soep-pretest,pfahr3a,,,,
soep-pretest,pfahr3,,,,
soep-pretest,pfahr2b,,,,
soep-pretest,pfahr2a,,,,
soep-pretest,pfahr2,,,,
soep-pretest,pfahr1b,,,,
soep-pretest,pfahr1a,,,,
soep-pretest,pfahr1,,,,
soep-pretest,peuro4,,,,
soep-pretest,pet06,,,,
soep-pretest,pet05,,,,
soep-pretest,pet03,,,,
soep-pretest,pet02,,,,
soep-pretest,pet01,,,,
soep-pretest,perz,,,,
soep-pretest,perw,,,,
soep-pretest,perbe3,,,,
soep-pretest,perbe2,,,,
soep-pretest,perbe1,,,,
soep-pretest,perbd3,,,,
soep-pretest,perbd2,,,,
soep-pretest,perbd13,,,,
soep-pretest,perbd12,,,,
soep-pretest,perbd11 ,,,,
soep-pretest,perbd1,,,,
soep-pretest,perbc35,,,,
soep-pretest,perbc34,,,,
soep-pretest,perbc33,,,,
soep-pretest,perbc32,,,,
soep-pretest,perbc31,,,,
soep-pretest,perbc25,,,,
soep-pretest,perbc24,,,,
soep-pretest,perbc23,,,,
soep-pretest,perbc22,,,,
soep-pretest,perbc21,,,,
soep-pretest,perbc15,,,,
soep-pretest,perbc14,,,,
soep-pretest,perbc13,,,,
soep-pretest,perbc12,,,,
soep-pretest,perbc11 ,,,,
soep-pretest,perbb3,,,,
soep-pretest,perbb2,,,,
soep-pretest,perbb1,,,,
soep-pretest,perba3,,,,
soep-pretest,perba2,,,,
soep-pretest,perba1,,,,
soep-pretest,pendka,,,,
soep-pretest,pend9,,,,
soep-pretest,pend8,,,,
soep-pretest,pend7,,,,
soep-pretest,pend6,,,,
soep-pretest,pend5,,,,
soep-pretest,pend4,,,,
soep-pretest,pend3,,,,
soep-pretest,pend2,,,,
soep-pretest,pend1 ,,,,
soep-pretest,pend1,,,,
soep-pretest,pekno,,,,
soep-pretest,pek17,,,,
soep-pretest,pek111,,,,
soep-pretest,pek11,,,,
soep-pretest,pek101,,,,
soep-pretest,pek10,,,,
soep-pretest,pek091,,,,
soep-pretest,pek09,,,,
soep-pretest,pek081,,,,
soep-pretest,pek08,,,,
soep-pretest,pek071,,,,
soep-pretest,pek07,,,,
soep-pretest,pek061,,,,
soep-pretest,pek06,,,,
soep-pretest,pek05b,,,,
soep-pretest,pek051b,,,,
soep-pretest,pek041,,,,
soep-pretest,pek04,,,,
soep-pretest,pek031,,,,
soep-pretest,pek03,,,,
soep-pretest,pek021,,,,
soep-pretest,pek02,,,,
soep-pretest,pek011,,,,
soep-pretest,pek01,,,,
soep-pretest,peink ,,,,
soep-pretest,peink,,,,
soep-pretest,peinar3,,,,
soep-pretest,peinar2,,,,
soep-pretest,peinar1,,,,
soep-pretest,peigen,,,,
soep-pretest,pe_social_desirability_get_upset,,,,
soep-pretest,pdr3,,,,
soep-pretest,pdr2,,,,
soep-pretest,pdr1,,,,
soep-pretest,pbrutt,,,,
soep-pretest,pbrut,,,,
soep-pretest,pbez10,,,,
soep-pretest,pbez09,,,,
soep-pretest,pbez08,,,,
soep-pretest,pbez07,,,,
soep-pretest,Pbez06 – Achtung Fehler in Concept „closed friends“,,,,
soep-pretest,pbez05,,,,
soep-pretest,pbez04 ,,,,
soep-pretest,pberka,,,,
soep-pretest,pberja ,,,,
soep-pretest,pberja,,,,
soep-pretest,pberaus,,,,
soep-pretest,pbei,,,,
soep-pretest,pbeh2,,,,
soep-pretest,pbeh1,,,,
soep-pretest,pbefr2,,,,
soep-pretest,pbefr1,,,,
soep-pretest,pazubi,,,,
soep-pretest,paz14 ,,,,
soep-pretest,paz14,,,,
soep-pretest,paz13,,,,
soep-pretest,paz12,,,,
soep-pretest,paz11,,,,
soep-pretest,paz10,,,,
soep-pretest,paz09,,,,
soep-pretest,paz08,,,,
soep-pretest,paz07,,,,
soep-pretest,paz06,,,,
soep-pretest,paz05,,,,
soep-pretest,paz04,,,,
soep-pretest,paz03,,,,
soep-pretest,paz02,,,,
soep-pretest,paz01,,,,
soep-pretest,paweg9,,,,
soep-pretest,paweg8,,,,
soep-pretest,paweg7,,,,
soep-pretest,paweg6,,,,
soep-pretest,paweg5,,,,
soep-pretest,paweg4,,,,
soep-pretest,paweg3,,,,
soep-pretest,paweg2,,,,
soep-pretest,paweg1,,,,
soep-pretest,paweg,,,,
soep-pretest,paus5,,,,
soep-pretest,paus4,,,,
soep-pretest,paus3,,,,
soep-pretest,paus2,,,,
soep-pretest,paus1 ,,,,
soep-pretest,paus1,,,,
soep-pretest,parb,,,,
soep-pretest,pang,,,,
soep-pretest,pamt,,,,
soep-pretest,palt6,,,,
soep-pretest,palt5,,,,
soep-pretest,palt4,,,,
soep-pretest,palt3,,,,
soep-pretest,palt2,,,,
soep-pretest,palt1,,,,
soep-pretest,palo,,,,
soep-pretest,pabs15,,,,
soep-pretest,pabs14,,,,
soep-pretest,pabs13,,,,
soep-pretest,pabs12,,,,
soep-pretest,pabs11,,,,
soep-pretest,pabs10,,,,
soep-pretest,pabs09,,,,
soep-pretest,pabs08,,,,
soep-pretest,pabs07,,,,
soep-pretest,pabs06,,,,
soep-pretest,pabs05,,,,
soep-pretest,pabs04,,,,
soep-pretest,pabs03,,,,
soep-pretest,pabs02,,,,
soep-pretest,pabs01,,,,
soep-pretest,pab7nr,,,,
soep-pretest,pab7,,,,
soep-pretest,pab6nr1,,,,
soep-pretest,pab6nr,,,,
soep-pretest,pab6,,,,
soep-pretest,pab5,,,,
soep-pretest,pab4,,,,
soep-pretest,pab3,,,,
soep-pretest,pab2,,,,
soep-pretest,pab1,,,,
soep-pretest,p7tag,,,,
soep-pretest,p10va ,,,,
soep-pretest,p09va ,,,,
soep-pretest,kzahl,,,,
soep-pretest,kal1n012,,,,
soep-pretest,kal1n011,,,,
soep-pretest,kal1n010,,,,
soep-pretest,kal1n009,,,,
soep-pretest,kal1n008,,,,
soep-pretest,kal1n007,,,,
soep-pretest,kal1n006,,,,
soep-pretest,kal1n005,,,,
soep-pretest,kal1n004,,,,
soep-pretest,kal1n003,,,,
soep-pretest,kal1n002,,,,
soep-pretest,kal1n001,,,,
soep-pretest,kal1m012,,,,
soep-pretest,kal1m011,,,,
soep-pretest,kal1m010,,,,
soep-pretest,kal1m009,,,,
soep-pretest,kal1m008,,,,
soep-pretest,kal1m007,,,,
soep-pretest,kal1m006,,,,
soep-pretest,kal1m005,,,,
soep-pretest,kal1m004,,,,
soep-pretest,kal1m003,,,,
soep-pretest,kal1m002,,,,
soep-pretest,kal1m001 ,,,,
soep-pretest,kal1j ,,,,
soep-pretest,kal1i012,,,,
soep-pretest,kal1i011,,,,
soep-pretest,kal1i010,,,,
soep-pretest,kal1i009,,,,
soep-pretest,kal1i008,,,,
soep-pretest,kal1i007,,,,
soep-pretest,kal1i006,,,,
soep-pretest,kal1i005,,,,
soep-pretest,kal1i004,,,,
soep-pretest,kal1i003,,,,
soep-pretest,kal1i002,,,,
soep-pretest,kal1i001 ,,,,
soep-pretest,kal1h012,,,,
soep-pretest,kal1h011,,,,
soep-pretest,kal1h010,,,,
soep-pretest,kal1h009,,,,
soep-pretest,kal1h008,,,,
soep-pretest,kal1h007,,,,
soep-pretest,kal1h006,,,,
soep-pretest,kal1h005,,,,
soep-pretest,kal1h004 ,,,,
soep-pretest,kal1h003 ,,,,
soep-pretest,kal1h002 ,,,,
soep-pretest,kal1h001 ,,,,
soep-pretest,kal1f012,,,,
soep-pretest,kal1f011,,,,
soep-pretest,kal1f010,,,,
soep-pretest,kal1f009,,,,
soep-pretest,kal1f008,,,,
soep-pretest,kal1f007,,,,
soep-pretest,kal1f006,,,,
soep-pretest,kal1f005,,,,
soep-pretest,kal1f004 ,,,,
soep-pretest,kal1f003 ,,,,
soep-pretest,kal1f002 ,,,,
soep-pretest,kal1f001 ,,,,
soep-pretest,kal1e012,,,,
soep-pretest,kal1e011,,,,
soep-pretest,kal1e010,,,,
soep-pretest,kal1e009,,,,
soep-pretest,kal1e008,,,,
soep-pretest,kal1e007,,,,
soep-pretest,kal1e006,,,,
soep-pretest,kal1e005,,,,
soep-pretest,kal1e004,,,,
soep-pretest,kal1e003,,,,
soep-pretest,kal1e002 ,,,,
soep-pretest,kal1e001 ,,,,
soep-pretest,kal1d012,,,,
soep-pretest,kal1d011,,,,
soep-pretest,kal1d010,,,,
soep-pretest,kal1d009,,,,
soep-pretest,kal1d008,,,,
soep-pretest,kal1d007,,,,
soep-pretest,kal1d006,,,,
soep-pretest,kal1d005,,,,
soep-pretest,kal1d004,,,,
soep-pretest,kal1d003,,,,
soep-pretest,kal1d002 ,,,,
soep-pretest,kal1d001 ,,,,
soep-pretest,kal1b012,,,,
soep-pretest,kal1b011,,,,
soep-pretest,kal1b010,,,,
soep-pretest,kal1b009,,,,
soep-pretest,kal1b008,,,,
soep-pretest,kal1b007,,,,
soep-pretest,kal1b006,,,,
soep-pretest,kal1b005,,,,
soep-pretest,kal1b004,,,,
soep-pretest,kal1b003,,,,
soep-pretest,kal1b002,,,,
soep-pretest,kal1b001,,,,
soep-pretest,kal1a012,,,,
soep-pretest,kal1a011,,,,
soep-pretest,kal1a010,,,,
soep-pretest,kal1a009,,,,
soep-pretest,kal1a008,,,,
soep-pretest,kal1a007,,,,
soep-pretest,kal1a006,,,,
soep-pretest,kal1a005,,,,
soep-pretest,kal1a004,,,,
soep-pretest,kal1a003,,,,
soep-pretest,kal1a002,,,,
soep-pretest,kal1a001,,,,
soep-pretest,Item_7198,,,,
soep-pretest,item_5971 ,,,,
soep-pretest,item_5829 ,,,,
soep-pretest,item_5420 ,,,,
soep-pretest,Item_5398,,,,
soep-pretest,Item_5397,,,,
soep-pretest,item_5396 ,,,,
soep-pretest,Item_5346,,,,
soep-pretest,Item_5345,,,,
soep-pretest,item_5344 ,,,,
soep-pretest,item_4176 ,,,,
soep-pretest,Item_3964,,,,
soep-pretest,hnetto,,,,
soep-pretest,hlos2 ,,,,
soep-pretest,hlk0007 ,,,,
soep-pretest,germborn,,,,
soep-pretest,gebmonat,,,,
soep-pretest,gebjahr,,,,
soep-pretest,bula,,,,
soep-pretest,_prauch2__,,,,
soep-pretest,_929_p_sat ,,,,
soep-pretest,_750_p_mtr,,,,
soep-pretest,_749_p_mtr,,,,
soep-pretest,_748_p_mtr,,,,
soep-pretest,_747_p_mtr,,,,
soep-pretest,_746_p_mtr,,,,
soep-pretest,_745_p_mtr,,,,
soep-pretest,_744_p_mtr,,,,
soep-pretest,_743_p_mtr,,,,
soep-pretest,_742_p_mtr,,,,
soep-pretest,_650_p_sef ,,,,
soep-pretest,_243_p_ocs ,,,,
soep-pretest,_1639_p_fhf ,,,,
soep-pretest,_1638_p_fhf ,,,,
soep-pretest,_1635_p_fhf ,,,,
soep-pretest,_1634_p_fhf ,,,,
soep-pretest,_1631_p_fhf ,,,,
soep-pretest,_1630_p_fhf ,,,,
soep-pretest,_1627_p_fhf ,,,,
soep-pretest,_1626_p_fhf ,,,,
soep-pretest,_1534_p_ipp ,,,,
soep-pretest,_1533_p_ipp ,,,,
soep-pretest,_1532_p_ipp ,,,,
soep-pretest,_1531_p_ipp ,,,,
soep-pretest,_1530_p_ipp ,,,,
soep-pretest,_1293_p_jcl ,,,,
soep-pretest,"
pre_future_probability_employment ",,,,
soep-pretest,4223,,,,
soep-pretest,4220,,,,
soep-pretest,2304,,,,
soep-pretest,2303,,,,
soep-pretest,2302,,,,
